종목코드,회사명,시장구분,ticker,현재주가,시가총액,배당수익률,52주최고,52주최저,PER,PBR,ROE,수집시각
025890,한국주강,KOSPI,025890.KS,1883.0,20985311232.0,,2340.0,1494.0,,,-0.008640001,2026-05-20T21:11:19.562758
012170,아센디오,KOSPI,012170.KS,1061.0,21478635520.0,,4955.0,1015.0,,,-1.0037,2026-05-20T21:11:19.980061
015020,이스타코,KOSPI,015020.KS,464.0,18509406208.0,,1230.0,0.0,,,0.15014,2026-05-20T21:11:20.388116
45226K,한화갤러리아우,KOSPI,45226K.KS,6620.0,,,15930.0,2000.0,,,0.0040700003,2026-05-20T21:11:20.808635
071950,코아스,KOSPI,071950.KS,1543.0,19224537088.0,,14650.0,1350.0,,,-1.69304,2026-05-20T21:11:21.224464
001770,SHD,KOSPI,001770.KS,15590.0,18939947008.0,1.3,19840.0,14410.0,,,0.03611,2026-05-20T21:11:21.644234
019685,대교우B,KOSPI,019685.KS,954.0,79442231296.0,6.26,1385.0,950.0,,,-0.12735,2026-05-20T21:11:22.070318
008600,윌비스,KOSPI,008600.KS,2620.0,17239439360.0,,3100.0,248.0,,,-0.53981996,2026-05-20T21:11:22.481925
009440,KC그린홀딩스,KOSPI,009440.KS,756.0,17334429696.0,,756.0,756.0,,,-0.27675,2026-05-20T21:11:22.949071
108675,LX하우시스우,KOSPI,108675.KS,16760.0,167260307456.0,6.14,20200.0,15190.0,,,-0.05148,2026-05-20T21:11:23.371429
005725,넥센우,KOSPI,005725.KS,4470.0,232021114880.0,4.0,5570.0,3780.0,,,0.07037,2026-05-20T21:11:23.785273
204210,JK리버스톤리츠,KOSPI,204210.KS,2035.0,15927568384.0,,2035.0,2035.0,,,,2026-05-20T21:11:24.206584
18064K,한진칼우,KOSPI,18064K.KS,29200.0,1964943212544.0,1.3,57300.0,28200.0,,,0.04725,2026-05-20T21:11:24.631423
000087,하이트진로2우B,KOSPI,000087.KS,13750.0,959511330816.0,4.84,16400.0,13700.0,,,0.03588,2026-05-20T21:11:25.054520
00806K,대덕1우,KOSPI,00806K.KS,12360.0,417551810560.0,9.01,13550.0,7470.0,,,0.0042,2026-05-20T21:11:25.477706
001795,대한제당우,KOSPI,001795.KS,2285.0,,5.42,3075.0,2245.0,,,-0.11562,2026-05-20T21:11:25.913604
012205,계양전기우,KOSPI,012205.KS,12650.0,359157628928.0,,26900.0,2830.0,,,-0.96615,2026-05-20T21:11:26.334001
00781K,코리아써키트2우B,KOSPI,00781K.KS,18290.0,507200208896.0,0.58,20700.0,5250.0,,,0.0731,2026-05-20T21:11:26.752003
140910,에이리츠,KOSPI,140910.KS,0.0,0.0,,3130.0,0.0,,,,2026-05-20T21:11:27.173721
001515,SK증권우,KOSPI,001515.KS,6970.0,,0.11,18900.0,3396.0,,,0.04932,2026-05-20T21:11:27.598914
001755,한양증권우,KOSPI,001755.KS,25350.0,,6.83,31200.0,14610.0,,,0.09203,2026-05-20T21:11:28.017639
008500,일정실업,KOSPI,008500.KS,2075.0,12259276800.0,4.55,7130.0,1998.0,,,0.08846,2026-05-20T21:11:28.431862
004255,NPC우,KOSPI,004255.KS,2305.0,87872266240.0,4.73,2790.0,2250.0,,,0.02915,2026-05-20T21:11:28.861717
38380K,LX홀딩스1우,KOSPI,38380K.KS,8150.0,621314637824.0,3.66,9660.0,7520.0,,,0.07008,2026-05-20T21:11:29.282014
004105,태양금속우,KOSPI,004105.KS,3615.0,,0.41,4895.0,2950.0,,,0.022060001,2026-05-20T21:11:29.720330
145995,삼양사우,KOSPI,145995.KS,32150.0,322670886912.0,5.58,39900.0,31050.0,,,-0.16201,2026-05-20T21:11:30.142215
084695,대상홀딩스우,KOSPI,084695.KS,12990.0,482267004928.0,2.41,17500.0,12100.0,,,-0.19695999,2026-05-20T21:11:30.558121
33637L,솔루스첨단소재2우B,KOSPI,33637L.KS,3100.0,,0.32,5370.0,3000.0,,,-0.13587,2026-05-20T21:11:30.989303
001067,JW중외제약2우B,KOSPI,001067.KS,51600.0,1191634272256.0,1.25,65600.0,51300.0,,,0.17603001,2026-05-20T21:11:31.501197
003075,코오롱글로벌우,KOSPI,003075.KS,13630.0,355527819264.0,3.25,17490.0,13500.0,,,-0.30993998,2026-05-20T21:11:31.922247
145210,다이나믹디자인,KOSPI,145210.KS,224.0,9456421888.0,,1220.0,205.0,,,-0.195,2026-05-20T21:11:32.353868
000225,유유제약1우,KOSPI,000225.KS,4040.0,,3.07,5700.0,3900.0,,,0.06616,2026-05-20T21:11:32.775835
004835,덕성우,KOSPI,004835.KS,6150.0,93301096448.0,2.02,9740.0,5610.0,,,0.05784,2026-05-20T21:11:33.196493
001065,JW중외제약우,KOSPI,001065.KS,25000.0,,2.71,30300.0,24300.0,,,0.17603001,2026-05-20T21:11:33.617483
004985,성신양회우,KOSPI,004985.KS,10620.0,263914881024.0,3.71,16500.0,10000.0,,,0.044549998,2026-05-20T21:11:34.037351
26490K,크라운제과우,KOSPI,26490K.KS,8950.0,114462515200.0,3.13,11600.0,8430.0,,,0.055689998,2026-05-20T21:11:34.448650
000325,노루홀딩스우,KOSPI,000325.KS,28350.0,297450504192.0,2.11,40000.0,27500.0,,,0.07391,2026-05-20T21:11:34.866886
090355,노루페인트우,KOSPI,090355.KS,12080.0,247194566656.0,3.34,16430.0,11160.0,,,0.040009998,2026-05-20T21:11:35.288107
000145,하이트진로홀딩스우,KOSPI,000145.KS,10650.0,232562458624.0,3.7,14950.0,10400.0,,,0.01385,2026-05-20T21:11:35.710599
000545,흥국화재우,KOSPI,000545.KS,6510.0,,,12370.0,6310.0,,,0.15156001,2026-05-20T21:11:36.140933
009415,태영건설우,KOSPI,009415.KS,7300.0,,,18900.0,4415.0,,,0.16379999,2026-05-20T21:11:36.559085
36328K,티와이홀딩스우,KOSPI,36328K.KS,3740.0,,,9760.0,3415.0,,,-0.093310006,2026-05-20T21:11:36.972253
005745,크라운해태홀딩스우,KOSPI,005745.KS,7160.0,107066073088.0,1.93,11150.0,6870.0,,,0.05688,2026-05-20T21:11:37.448298
014825,동원시스템즈우,KOSPI,014825.KS,16110.0,471304372224.0,1.86,19340.0,15850.0,,,,2026-05-20T21:11:37.862414
002995,금호건설우,KOSPI,002995.KS,14230.0,527271985152.0,2.44,50100.0,10580.0,,,0.26658002,2026-05-20T21:11:38.380241
014285,금강공업우,KOSPI,014285.KS,6960.0,,1.84,16500.0,6350.0,,,-0.0749,2026-05-20T21:11:38.807913
007575,일양약품우,KOSPI,007575.KS,9060.0,,1.93,16500.0,9060.0,,,0.029660001,2026-05-20T21:11:39.324185
005965,동부건설우,KOSPI,005965.KS,17750.0,411796537344.0,1.93,57000.0,12600.0,,,0.088719994,2026-05-20T21:11:39.748036
008355,남선알미우,KOSPI,008355.KS,12900.0,1669091950592.0,,23400.0,11800.0,,,0.0125,2026-05-20T21:11:40.272232
014915,성문전자우,KOSPI,014915.KS,6420.0,137113583616.0,0.2,7830.0,3305.0,,,0.047259998,2026-05-20T21:11:40.691044
004545,깨끗한나라우,KOSPI,004545.KS,9800.0,,,12900.0,9450.0,,,-0.26336,2026-05-20T21:11:41.201473
000227,유유제약2우B,KOSPI,000227.KS,10660.0,,1.16,12400.0,9900.0,,,0.06616,2026-05-20T21:11:41.619692
001525,동양우,KOSPI,001525.KS,4580.0,,,11530.0,3930.0,,,0.02773,2026-05-20T21:11:42.041479
004415,서울식품우,KOSPI,004415.KS,1193.0,468132593664.0,,1540.0,1082.0,,,0.02706,2026-05-20T21:11:42.460737
011155,CJ씨푸드1우,KOSPI,011155.KS,12950.0,467896434688.0,,18900.0,12010.0,,,0.03287,2026-05-20T21:11:42.920264
002787,진흥기업2우B,KOSPI,002787.KS,8000.0,1172524498944.0,,10580.0,6770.0,,,0.43394002,2026-05-20T21:11:43.334113
002785,진흥기업우B,KOSPI,002785.KS,2750.0,403055312896.0,,5050.0,2600.0,,,0.43394002,2026-05-20T21:11:43.757547
001527,동양2우B,KOSPI,001527.KS,7620.0,1452787499008.0,,16520.0,6200.0,,,0.02773,2026-05-20T21:11:44.182046
196170,알테오젠,KOSDAQ,196170.KQ,359500.0,19226806976512.0,0.1,569000.0,318500.0,,,0.31834,2026-05-20T21:11:44.695123
247540,에코프로비엠,KOSDAQ,247540.KQ,176700.0,17268798914560.0,0.05,260000.0,81100.0,,,0.04587,2026-05-20T21:11:45.115189
086520,에코프로,KOSDAQ,086520.KQ,118700.0,15951272607744.0,,190000.0,37750.0,,,,2026-05-20T21:11:45.548062
277810,레인보우로보틱스,KOSDAQ,277810.KQ,638000.0,12377109037056.0,,979000.0,249500.0,,,0.01066,2026-05-20T21:11:45.972046
950160,코오롱티슈진,KOSDAQ,950160.KQ,101200.0,8421992038400.0,,149000.0,35200.0,,,,2026-05-20T21:11:46.392757
036930,주성엔지니어링,KOSDAQ,036930.KQ,178500.0,8156364668928.0,,214000.0,26050.0,,,,2026-05-20T21:11:46.822943
000250,삼천당제약,KOSDAQ,000250.KQ,347000.0,8070483673088.0,,1233000.0,130900.0,,,,2026-05-20T21:11:47.233079
058470,리노공업,KOSDAQ,058470.KQ,96700.0,7339104534528.0,0.83,129000.0,38850.0,,,0.18629,2026-05-20T21:11:47.757162
028300,HLB,KOSDAQ,028300.KQ,47600.0,6245026627584.0,,69200.0,36150.0,,,-0.41066003,2026-05-20T21:11:48.164735
298380,에이비엘바이오,KOSDAQ,298380.KQ,106300.0,5859804971008.0,,257500.0,60700.0,,,-0.23382999,2026-05-20T21:11:48.574239
039030,이오테크닉스,KOSDAQ,039030.KQ,462000.0,5691632254976.0,0.26,527000.0,127500.0,,,0.08918,2026-05-20T21:11:49.005375
440110,파두,KOSDAQ,440110.KQ,112200.0,5539496984576.0,,114800.0,10060.0,,,-1.29467,2026-05-20T21:11:49.420347
240810,원익IPS,KOSDAQ,240810.KQ,111900.0,5444571496448.0,0.18,151500.0,20900.0,,,0.09048,2026-05-20T21:11:49.844425
087010,펩트론,KOSDAQ,087010.KQ,234000.0,5438952701952.0,,392500.0,151000.0,,,,2026-05-20T21:11:50.270834
141080,리가켐바이오,KOSDAQ,141080.KQ,138200.0,5031188758528.0,,225000.0,102600.0,,,-0.15824,2026-05-20T21:11:50.688728
214370,케어젠,KOSDAQ,214370.KQ,93200.0,4554757242880.0,,153800.0,29800.0,,,,2026-05-20T21:11:51.100600
310210,보로노이,KOSDAQ,310210.KQ,242000.0,4353512177664.0,,375500.0,91000.0,,,-0.50181,2026-05-20T21:11:51.526356
178320,서진시스템,KOSDAQ,178320.KQ,65700.0,4177058070528.0,,75400.0,18410.0,,,-0.12697,2026-05-20T21:11:51.944997
095340,ISC,KOSDAQ,095340.KQ,194400.0,3988854669312.0,,292500.0,48500.0,,,,2026-05-20T21:11:52.361691
403870,HPSP,KOSDAQ,403870.KQ,48400.0,3933336240128.0,1.02,59300.0,21150.0,,,0.24792999,2026-05-20T21:11:52.775350
222800,심텍,KOSDAQ,222800.KQ,103600.0,3550878892032.0,0.1,119800.0,16940.0,,,-0.32118,2026-05-20T21:11:53.195284
108490,로보티즈,KOSDAQ,108490.KQ,258500.0,3377021845504.0,,394000.0,50700.0,,,0.02586,2026-05-20T21:11:53.611220
319400,현대무벡스,KOSDAQ,319400.KQ,32350.0,3548535062528.0,0.15,50400.0,3730.0,,,0.067940004,2026-05-20T21:11:54.034945
010170,대한광통신,KOSDAQ,010170.KQ,22900.0,3154300108800.0,,31500.0,592.0,,,-0.52053,2026-05-20T21:11:54.550541
080220,제주반도체,KOSDAQ,080220.KQ,94800.0,3193158238208.0,,101500.0,12210.0,,,,2026-05-20T21:11:54.976517
131970,두산테스나,KOSDAQ,131970.KQ,165600.0,3185900781568.0,,196900.0,22050.0,,,,2026-05-20T21:11:55.397887
067310,하나마이크론,KOSDAQ,067310.KQ,47200.0,3128035901440.0,,55500.0,10030.0,,,,2026-05-20T21:11:55.822813
145020,휴젤,KOSDAQ,145020.KQ,254000.0,2743528062976.0,,392000.0,208500.0,,,0.16142,2026-05-20T21:11:56.246502
064760,티씨케이,KOSDAQ,064760.KQ,277500.0,3109665112064.0,,348500.0,84300.0,,,,2026-05-20T21:11:56.768216
319660,피에스케이,KOSDAQ,319660.KQ,107000.0,3099438350336.0,0.66,116800.0,17580.0,,,0.15542,2026-05-20T21:11:57.275931
214450,파마리서치,KOSDAQ,214450.KQ,295000.0,3064946229248.0,1.21,713000.0,278500.0,,,0.25992,2026-05-20T21:11:57.695657
357780,솔브레인,KOSDAQ,357780.KQ,392000.0,3002193149952.0,0.59,530000.0,155000.0,,,0.07817,2026-05-20T21:11:58.115384
214150,클래시스,KOSDAQ,214150.KQ,46550.0,3041271742464.0,2.05,77600.0,45450.0,,,0.26281,2026-05-20T21:11:58.538455
226950,올릭스,KOSDAQ,226950.KQ,148200.0,2981010866176.0,,217000.0,34500.0,,,,2026-05-20T21:11:59.056899
263750,펄어비스,KOSDAQ,263750.KQ,45400.0,2788441194496.0,,77400.0,29000.0,,,-0.01049,2026-05-20T21:11:59.471996
100790,미래에셋벤처투자,KOSDAQ,100790.KQ,54100.0,2873823068160.0,,70700.0,4665.0,,,,2026-05-20T21:11:59.983947
005290,동진쎄미켐,KOSDAQ,005290.KQ,55700.0,2839036035072.0,1.13,64400.0,27300.0,,,0.0547,2026-05-20T21:12:00.403844
084370,유진테크,KOSDAQ,084370.KQ,122200.0,2764732104704.0,,158000.0,30850.0,,,,2026-05-20T21:12:00.920646
043260,성호전자,KOSDAQ,043260.KQ,39400.0,2794359357440.0,,59600.0,1021.0,,,,2026-05-20T21:12:01.438025
032820,우리기술,KOSDAQ,032820.KQ,16080.0,2673627365376.0,,30200.0,2080.0,,,,2026-05-20T21:12:01.850523
031980,피에스케이홀딩스,KOSDAQ,031980.KQ,124100.0,2675893338112.0,,139100.0,30200.0,,,,2026-05-20T21:12:02.271869
131290,티에스이,KOSDAQ,131290.KQ,237000.0,2556168241152.0,,247500.0,36150.0,,,,2026-05-20T21:12:02.696549
237690,에스티팜,KOSDAQ,237690.KQ,124800.0,2583021748224.0,,172100.0,74100.0,,,,2026-05-20T21:12:03.123900
347850,디앤디파마텍,KOSDAQ,347850.KQ,58800.0,2559883345920.0,,342500.0,57100.0,,,-0.32285,2026-05-20T21:12:03.551421
257720,실리콘투,KOSDAQ,257720.KQ,37900.0,2485340078080.0,0.76,63400.0,35000.0,,,0.46893,2026-05-20T21:12:03.978929
082920,비츠로셀,KOSDAQ,082920.KQ,53900.0,2421970960384.0,,67800.0,12475.0,,,,2026-05-20T21:12:04.399173
218410,RFHIC,KOSDAQ,218410.KQ,91900.0,2329874268160.0,,126900.0,15560.0,,,,2026-05-20T21:12:04.815784
098460,고영,KOSDAQ,098460.KQ,33850.0,2239575359488.0,0.41,45000.0,13550.0,,,0.04483,2026-05-20T21:12:05.225670
083650,비에이치아이,KOSDAQ,083650.KQ,73000.0,2258775834624.0,,114200.0,33450.0,,,,2026-05-20T21:12:05.642614
058610,에스피지,KOSDAQ,058610.KQ,101700.0,2255437430784.0,,165700.0,22500.0,,,,2026-05-20T21:12:06.052669
095610,테스,KOSDAQ,095610.KQ,116400.0,2041798721536.0,,133100.0,22050.0,,,,2026-05-20T21:12:06.470897
0009K0,에임드바이오,KOSDAQ,0009K0.KQ,33300.0,2136400068608.0,,80200.0,32350.0,,,0.042280003,2026-05-20T21:12:06.891455
140410,메지온,KOSDAQ,140410.KQ,69900.0,2112514031616.0,,179900.0,35500.0,,,,2026-05-20T21:12:07.401531
078600,대주전자재료,KOSDAQ,078600.KQ,135800.0,2035232014336.0,,183300.0,58900.0,,,,2026-05-20T21:12:07.915398
035900,JYP Ent.,KOSDAQ,035900.KQ,59500.0,1971417120768.0,1.41,88500.0,56500.0,,,0.28987,2026-05-20T21:12:08.427586
068760,셀트리온제약,KOSDAQ,068760.KQ,47000.0,2081850130432.0,0.41,78300.0,44901.96,,,0.08912,2026-05-20T21:12:08.845603
347700,스피어,KOSDAQ,347700.KQ,40050.0,1883108671488.0,,57300.0,7050.0,,,0.11088,2026-05-20T21:12:09.263799
041510,에스엠,KOSDAQ,041510.KQ,84400.0,1932311789568.0,1.79,155100.0,82000.0,,,0.32851002,2026-05-20T21:12:09.683078
030530,원익홀딩스,KOSDAQ,030530.KQ,24700.0,1886660329472.0,,50600.0,5110.0,,,0.03956,2026-05-20T21:12:10.096007
323280,태성,KOSDAQ,323280.KQ,62100.0,1894095388672.0,,94000.0,20450.0,,,-0.03001,2026-05-20T21:12:10.513914
027360,아주IB투자,KOSDAQ,027360.KQ,15520.0,1840831922176.0,,19950.0,1913.0,,,,2026-05-20T21:12:10.933118
439960,코스모로보틱스,KOSDAQ,439960.KQ,56200.0,1804520521728.0,,68500.0,20100.0,,,-4.2092,2026-05-20T21:12:11.362795
089030,테크윙,KOSDAQ,089030.KQ,48000.0,1715542687744.0,0.27,74000.0,26050.0,,,0.04493,2026-05-20T21:12:11.789224
476830,알지노믹스,KOSDAQ,476830.KQ,127000.0,1747012026368.0,,245250.0,114600.0,,,,2026-05-20T21:12:12.206183
140860,파크시스템스,KOSDAQ,140860.KQ,248500.0,1727584403456.0,0.19,350500.0,205000.0,,,0.16694,2026-05-20T21:12:12.630156
060370,LS마린솔루션,KOSDAQ,060370.KQ,32800.0,1669289738240.0,,51600.0,17060.0,,,,2026-05-20T21:12:13.045351
290650,엘앤씨바이오,KOSDAQ,290650.KQ,62600.0,1522219745280.0,0.08,125000.0,25050.0,,,-0.55364,2026-05-20T21:12:13.554096
437730,삼현,KOSDAQ,437730.KQ,51000.0,1604797464576.0,0.09,76900.0,11000.0,,,0.07847,2026-05-20T21:12:13.982578
491000,리브스메드,KOSDAQ,491000.KQ,63000.0,1554946588672.0,,95900.0,46250.0,,,-0.2075,2026-05-20T21:12:14.393723
101490,에스앤에스텍,KOSDAQ,101490.KQ,73500.0,1530975879168.0,,108400.0,31800.0,,,,2026-05-20T21:12:14.813441
096530,씨젠,KOSDAQ,096530.KQ,29900.0,1362347032576.0,3.97,36650.0,21700.0,,,0.04823,2026-05-20T21:12:15.238537
183300,코미코,KOSDAQ,183300.KQ,146900.0,1481431580672.0,0.97,191600.0,54200.0,,,0.20719999,2026-05-20T21:12:15.656530
420770,기가비스,KOSDAQ,420770.KQ,121000.0,1533766664192.0,0.67,133000.0,23250.0,,,0.01678,2026-05-20T21:12:16.077508
099320,쎄트렉아이,KOSDAQ,099320.KQ,139800.0,1530988724224.0,,224000.0,44200.0,,,,2026-05-20T21:12:16.488627
039200,오스코텍,KOSDAQ,039200.KQ,38850.0,1486213611520.0,,66000.0,25850.0,,,,2026-05-20T21:12:16.909370
475830,오름테라퓨틱,KOSDAQ,475830.KQ,66800.0,1413390139392.0,,146600.0,15950.0,,,-0.33223,2026-05-20T21:12:17.327613
031330,에스에이엠티,KOSDAQ,031330.KQ,14280.0,1392943562752.0,1.47,18590.0,2700.0,,,0.16545,2026-05-20T21:12:17.749317
189300,인텔리안테크,KOSDAQ,189300.KQ,132300.0,1352140324864.0,,180200.0,39000.0,,,,2026-05-20T21:12:18.155701
445680,큐리옥스바이오시스템즈,KOSDAQ,445680.KQ,82500.0,1409598357504.0,,149200.0,28150.0,,,,2026-05-20T21:12:18.575154
232140,와이씨,KOSDAQ,232140.KQ,16950.0,1388973654016.0,,24150.0,9230.0,,,0.06481,2026-05-20T21:12:18.988295
166090,하나머티리얼즈,KOSDAQ,166090.KQ,69700.0,1344474841088.0,0.42,84200.0,23450.0,,,0.09389,2026-05-20T21:12:19.509992
417200,LS머트리얼즈,KOSDAQ,417200.KQ,20100.0,1359818391552.0,0.11,32725.0,9160.0,,,-0.00487,2026-05-20T21:12:19.929178
458870,씨어스,KOSDAQ,458870.KQ,35000.0,1332090896384.0,,64200.0,5073.3335,,,0.52591,2026-05-20T21:12:20.348791
038500,삼표시멘트,KOSDAQ,038500.KQ,12260.0,1316154507264.0,0.98,23500.0,2890.0,,,0.05291,2026-05-20T21:12:20.760354
003380,하림지주,KOSDAQ,003380.KQ,11750.0,1142818865152.0,0.99,19610.0,7060.0,,,0.08409,2026-05-20T21:12:21.183988
089970,브이엠,KOSDAQ,089970.KQ,52300.0,1260199608320.0,,63000.0,10300.0,,,0.28851998,2026-05-20T21:12:21.622856
090710,휴림로봇,KOSDAQ,090710.KQ,10840.0,1294409138176.0,,26600.0,1971.0,,,,2026-05-20T21:12:22.046053
036540,SFA반도체,KOSDAQ,036540.KQ,7780.0,1275647623168.0,,10450.0,2815.0,,,-0.039419997,2026-05-20T21:12:22.458170
032500,케이엠더블유,KOSDAQ,032500.KQ,30350.0,1259282104320.0,,37000.0,8060.0,,,-0.19655001,2026-05-20T21:12:22.962838
127120,제이에스링크,KOSDAQ,127120.KQ,36550.0,1097699164160.0,,49900.0,8310.0,,,-0.35131,2026-05-20T21:12:23.385217
085660,차바이오텍,KOSDAQ,085660.KQ,13500.0,1031753498624.0,,23950.0,9690.0,,,-0.18627001,2026-05-20T21:12:23.901350
195940,HK이노엔,KOSDAQ,195940.KQ,43700.0,1238016327680.0,0.9,58600.0,39950.0,,,0.03903,2026-05-20T21:12:24.318240
065350,신성델타테크,KOSDAQ,065350.KQ,44550.0,1211044855808.0,0.26,90000.0,43900.0,,,0.07027,2026-05-20T21:12:24.744985
397030,에이프릴바이오,KOSDAQ,397030.KQ,51500.0,1174176006144.0,,76700.0,16160.0,,,-0.103870004,2026-05-20T21:12:25.162552
490470,세미파이브,KOSDAQ,490470.KQ,35000.0,1179866234880.0,,51300.0,20400.0,,,-0.31198,2026-05-20T21:12:25.589372
204270,제이앤티씨,KOSDAQ,204270.KQ,20300.0,1159634485248.0,,30100.0,14490.0,,,-0.31318,2026-05-20T21:12:26.009607
281740,레이크머티리얼즈,KOSDAQ,281740.KQ,17800.0,1170003066880.0,0.16,28700.0,11000.0,,,0.0584,2026-05-20T21:12:26.422078
007390,네이처셀,KOSDAQ,007390.KQ,18040.0,1162408361984.0,,39350.0,16550.0,,,,2026-05-20T21:12:26.831619
295310,에이치브이엠,KOSDAQ,295310.KQ,94200.0,1121161838592.0,,127000.0,21700.0,,,0.16145,2026-05-20T21:12:27.250618
388210,씨엠티엑스,KOSDAQ,388210.KQ,110600.0,1025559298048.0,,170300.0,71500.0,,,-0.24145001,2026-05-20T21:12:27.677033
477850,마키나락스,KOSDAQ,477850.KQ,60000.0,,,60000.0,60000.0,,,,2026-05-20T21:12:28.196859
161580,필옵틱스,KOSDAQ,161580.KQ,44750.0,1047272947712.0,,64900.0,28600.0,,,-0.13514,2026-05-20T21:12:28.611126
160190,하이젠알앤엠,KOSDAQ,160190.KQ,33950.0,946797608960.0,,91200.0,27950.0,,,-0.081020005,2026-05-20T21:12:29.022735
213420,덕산네오룩스,KOSDAQ,213420.KQ,42150.0,1035326914560.0,,57300.0,31300.0,,,0.12412,2026-05-20T21:12:29.437689
036830,솔브레인홀딩스,KOSDAQ,036830.KQ,51000.0,1024227475456.0,0.95,80800.0,27000.0,,,0.02923,2026-05-20T21:12:29.857456
388720,유일로보틱스,KOSDAQ,388720.KQ,87900.0,1028148297728.0,,155000.0,60500.0,,,,2026-05-20T21:12:30.385670
126340,비나텍,KOSDAQ,126340.KQ,144000.0,970197696512.0,,204500.0,25728.156,,,,2026-05-20T21:12:30.806303
048410,현대바이오,KOSDAQ,048410.KQ,10520.0,1010327158784.0,,21500.0,4325.0,,,-0.29446,2026-05-20T21:12:31.223970
033790,피노,KOSDAQ,033790.KQ,12260.0,832666337280.0,,19150.0,3445.0,,,-0.07075,2026-05-20T21:12:31.639848
052020,에스티큐브,KOSDAQ,052020.KQ,14830.0,1007450652672.0,,22500.0,6130.0,,,,2026-05-20T21:12:32.143910
056190,에스에프에이,KOSDAQ,056190.KQ,28050.0,794764574720.0,3.51,36500.0,20175.0,,,0.034360003,2026-05-20T21:12:32.668286
137400,피엔티,KOSDAQ,137400.KQ,42400.0,984203067392.0,0.44,62000.0,29700.0,,,0.10564,2026-05-20T21:12:33.087191
124500,아이티센글로벌,KOSDAQ,124500.KQ,43200.0,1002435641344.0,,75500.0,9090.0,,,0.47533,2026-05-20T21:12:33.502115
083450,GST,KOSDAQ,083450.KQ,54300.0,970663329792.0,,70800.0,17300.0,,,,2026-05-20T21:12:33.922901
033100,제룡전기,KOSDAQ,033100.KQ,62200.0,999081836544.0,1.74,93800.0,31350.0,,,0.2693,2026-05-20T21:12:34.341764
466100,클로봇,KOSDAQ,466100.KQ,39150.0,978442256384.0,,82300.0,15940.0,,,-0.03571,2026-05-20T21:12:34.863718
115180,큐리언트,KOSDAQ,115180.KQ,26300.0,917416050688.0,,62900.0,9400.0,,,-0.68053,2026-05-20T21:12:35.275682
456160,지투지바이오,KOSDAQ,456160.KQ,58200.0,946248548352.0,,124000.0,27566.666,,,,2026-05-20T21:12:35.697507
376900,로킷헬스케어,KOSDAQ,376900.KQ,60400.0,931056254976.0,,153800.0,13740.0,,,,2026-05-20T21:12:36.118244
222080,씨아이에스,KOSDAQ,222080.KQ,12240.0,946927042560.0,,19880.0,6240.0,,,0.05825,2026-05-20T21:12:36.541201
086450,동국제약,KOSDAQ,086450.KQ,20850.0,925574365184.0,,31250.0,16260.0,,,,2026-05-20T21:12:37.066922
074600,원익QnC,KOSDAQ,074600.KQ,35150.0,924023193600.0,0.36,42550.0,16010.0,,,0.00168,2026-05-20T21:12:37.686291
356860,티엘비,KOSDAQ,356860.KQ,93900.0,912954949632.0,0.47,111600.0,17130.0,,,0.15917,2026-05-20T21:12:38.098836
023160,태광,KOSDAQ,023160.KQ,35500.0,918287089664.0,,51300.0,17970.0,,,,2026-05-20T21:12:38.513783
094170,동운아나텍,KOSDAQ,094170.KQ,43500.0,879328296960.0,0.39,56400.0,16280.0,,,0.29118,2026-05-20T21:12:38.934807
035760,CJ ENM,KOSDAQ,035760.KQ,41300.0,856762220544.0,,82300.0,41100.0,,,0.00478,2026-05-20T21:12:39.344964
050890,쏠리드,KOSDAQ,050890.KQ,14790.0,886263316480.0,,20900.0,6090.0,,,,2026-05-20T21:12:39.761083
293490,카카오게임즈,KOSDAQ,293490.KQ,10000.0,889329025024.0,,23600.0,9440.0,,,-0.10318,2026-05-20T21:12:40.168615
052400,코나아이,KOSDAQ,052400.KQ,61300.0,881002348544.0,1.88,86000.0,37800.0,,,0.32384,2026-05-20T21:12:40.594098
014620,성광벤드,KOSDAQ,014620.KQ,33350.0,885688107008.0,0.58,53300.0,24950.0,,,0.06446,2026-05-20T21:12:41.014176
122870,와이지엔터테인먼트,KOSDAQ,122870.KQ,46850.0,868921245696.0,0.62,109800.0,46350.0,,,0.085710004,2026-05-20T21:12:41.440056
476060,온코닉테라퓨틱스,KOSDAQ,476060.KQ,18980.0,843604819968.0,,28900.0,5000.0,,,0.24650998,2026-05-20T21:12:41.853331
046890,서울반도체,KOSDAQ,046890.KQ,14440.0,814146519040.0,,18960.0,5730.0,,,-0.09106,2026-05-20T21:12:42.358539
253450,스튜디오드래곤,KOSDAQ,253450.KQ,27800.0,835626270720.0,,57000.0,27500.0,,,0.01943,2026-05-20T21:12:42.770725
