종목코드,회사명,시장구분,연도,fs_div,revenue,operating_income,net_income,total_assets,total_liabilities,total_equity,cfo,cfi,cff
016590,신대양제지,KOSPI,2025,CFS,639529019559.0,22240505362.0,22272440036.0,922899070325.0,201750168566.0,721148901759.0,,,
403550,쏘카,KOSPI,2022,CFS,397560235879.0,9523634592.0,-18137502613.0,585713154632.0,338134836141.0,247578318491.0,,,
403550,쏘카,KOSPI,2023,CFS,398471745542.0,-9690085854.0,-42333536519.0,679023237717.0,467284133227.0,211739104490.0,,,
403550,쏘카,KOSPI,2024,CFS,431763084374.0,-9800724573.0,-31009006010.0,631516754233.0,448049075006.0,183467679227.0,,,
403550,쏘카,KOSPI,2025,CFS,470702674379.0,23248933130.0,-18389076242.0,588095027083.0,423222764694.0,164872262389.0,,,
029530,신도리코,KOSPI,2021,CFS,321884369044.0,4323466550.0,95437496353.0,1022601242833.0,73933347993.0,948667894840.0,,,
029530,신도리코,KOSPI,2022,CFS,378186827805.0,-2209596552.0,45016566294.0,1038493447520.0,84787666360.0,953705781160.0,,,
029530,신도리코,KOSPI,2023,CFS,395823115252.0,25334080155.0,54984228871.0,1078782998517.0,87555410343.0,991227588174.0,,,
029530,신도리코,KOSPI,2024,CFS,340994882503.0,20156744960.0,73194606397.0,1143580683305.0,79293063063.0,1064287620242.0,,,
029530,신도리코,KOSPI,2025,CFS,317327883419.0,6247695108.0,20068805676.0,1149029457149.0,81166306061.0,1067863151088.0,,,
417310,코람코더원리츠,KOSPI,2022,CFS,6891406459.0,4528642340.0,2597076135.0,517277685397.0,311055000606.0,206222684791.0,,,
417310,코람코더원리츠,KOSPI,2023,CFS,7139114940.0,4776480578.0,2836944569.0,514441335631.0,311476176979.0,202965158652.0,,,
417310,코람코더원리츠,KOSPI,2024,CFS,7416432648.0,5139930346.0,3295123554.0,511512336502.0,311326175350.0,200186161152.0,,,
417310,코람코더원리츠,KOSPI,2025,CFS,7567308893.0,5096710047.0,2945895125.0,507072501568.0,309629870790.0,197442630778.0,,,
017810,풀무원,KOSPI,2021,CFS,2518896106070.0,38513882668.0,304155972.0,1969372521092.0,1379581562516.0,589790958576.0,,,
017810,풀무원,KOSPI,2022,CFS,2838303860365.0,26331500743.0,-36967492015.0,2049217755236.0,1502570984984.0,546646770252.0,,,
017810,풀무원,KOSPI,2023,CFS,2993468191302.0,61981274528.0,13357627680.0,2156789583390.0,1650244942362.0,506544641028.0,,,
017810,풀무원,KOSPI,2024,CFS,3213696853910.0,91829407927.0,34386551192.0,2331157705861.0,1747718363739.0,583439342122.0,,,
017810,풀무원,KOSPI,2025,CFS,3380189222782.0,93173090796.0,15159940983.0,2348153156973.0,1730428504095.0,617724652878.0,,,
344820,KCC글라스,KOSPI,2021,CFS,1175659965172.0,160451158221.0,117224619390.0,1877935028583.0,489520761943.0,1388414266640.0,,,
344820,KCC글라스,KOSPI,2022,CFS,1443680691839.0,119220614753.0,93975892640.0,2209564785783.0,766953036714.0,1442611749069.0,,,
344820,KCC글라스,KOSPI,2023,CFS,1680055646591.0,95020315030.0,81715932017.0,2223679597409.0,735664746128.0,1488014851281.0,,,
344820,KCC글라스,KOSPI,2024,CFS,1903321455409.0,57180712038.0,36953125966.0,2494298894368.0,1005357692298.0,1488941202070.0,,,
344820,KCC글라스,KOSPI,2025,CFS,1900606191952.0,-75207086786.0,-83642899298.0,2313583865629.0,934408587490.0,1379175278139.0,,,
105840,우진,KOSPI,2021,CFS,107647372733.0,8369873909.0,-6164798405.0,229794619014.0,70225425898.0,159569193116.0,,,
105840,우진,KOSPI,2022,CFS,124056658737.0,11894433807.0,11784761014.0,227053375662.0,50483944670.0,176569430992.0,,,
105840,우진,KOSPI,2023,CFS,129059322239.0,15365138090.0,13944552349.0,240301076155.0,43017758395.0,197283317760.0,,,
105840,우진,KOSPI,2024,CFS,140726674100.0,16105340148.0,16762748288.0,276510432217.0,44187522635.0,232322909582.0,,,
105840,우진,KOSPI,2025,CFS,150379282702.0,14178215124.0,11050114578.0,297980322227.0,56175817373.0,241804504854.0,,,
006220,제주은행,KOSPI,2023,CFS,,2623000000.0,5101000000.0,7162714000000.0,6626863000000.0,535851000000.0,,,
006220,제주은행,KOSPI,2024,CFS,,11422000000.0,10416000000.0,7444771000000.0,6854663000000.0,590108000000.0,,,
006220,제주은행,KOSPI,2025,CFS,,9934000000.0,13930000000.0,8019927000000.0,7372657000000.0,647270000000.0,,,
145720,덴티움,KOSPI,2021,CFS,291529687471.0,69882395499.0,55499402817.0,570202433075.0,279104016908.0,291098416167.0,,,
145720,덴티움,KOSPI,2022,CFS,355865975045.0,125702600219.0,86143817705.0,674583964552.0,301420236208.0,373163728344.0,,,
145720,덴티움,KOSPI,2023,CFS,393188581139.0,138279256798.0,96525972107.0,773770340890.0,309896958480.0,463873382410.0,,,
145720,덴티움,KOSPI,2024,CFS,407807117931.0,98497363463.0,72410153919.0,894428873103.0,340923315720.0,553505557383.0,,,
145720,덴티움,KOSPI,2025,CFS,346451532721.0,64110852662.0,16327597542.0,932790285701.0,371584615941.0,561205669760.0,,,
004700,조광피혁,KOSPI,2021,CFS,104248548584.0,10948431766.0,11204041994.0,440910559774.0,63928944319.0,376981615455.0,,,
004700,조광피혁,KOSPI,2022,CFS,122005783226.0,507523554.0,6061277453.0,442034875881.0,63994595545.0,378040280336.0,,,
004700,조광피혁,KOSPI,2023,CFS,126567009199.0,6344169361.0,9045801556.0,504500385670.0,69790234659.0,434710151011.0,,,
004700,조광피혁,KOSPI,2024,CFS,90248381146.0,7225967465.0,12604990949.0,618763750169.0,75372431014.0,543391319155.0,,,
004700,조광피혁,KOSPI,2025,CFS,97880064978.0,8789865516.0,11541573362.0,661996431061.0,84133319601.0,577863111460.0,,,
126720,수산인더스트리,KOSPI,2022,CFS,303539437938.0,50593944044.0,41885696489.0,577155431240.0,114148849591.0,463006581649.0,,,
126720,수산인더스트리,KOSPI,2023,CFS,324740172778.0,50231142470.0,48586664591.0,603244086410.0,104296849542.0,498947236868.0,,,
126720,수산인더스트리,KOSPI,2024,CFS,316791494897.0,43499599612.0,39354053755.0,623807791230.0,105412955331.0,518394835899.0,,,
126720,수산인더스트리,KOSPI,2025,CFS,337655195254.0,43079177203.0,48833630627.0,671764508379.0,118994876430.0,552769631949.0,,,
170900,동아에스티,KOSPI,2021,CFS,593227915741.0,15618958260.0,12816148950.0,1115985527253.0,459606408933.0,656379118320.0,,,
170900,동아에스티,KOSPI,2022,CFS,635392682732.0,16672741081.0,12771293993.0,1157724933604.0,467613930767.0,690111002837.0,,,
170900,동아에스티,KOSPI,2023,CFS,663980368109.0,11178462374.0,2021387961.0,1264420587580.0,581112696489.0,683307891091.0,,,
170900,동아에스티,KOSPI,2024,CFS,697869071451.0,-25002030853.0,-23234979865.0,1391734505157.0,682926806770.0,708807698387.0,,,
170900,동아에스티,KOSPI,2025,CFS,808780057197.0,623189224.0,-37611298405.0,1412046030981.0,740397480634.0,671648550347.0,,,
060980,HL홀딩스,KOSPI,2021,CFS,1041158412406.0,139896491686.0,106178135146.0,2294958466711.0,1280483945194.0,1014474521517.0,,,
060980,HL홀딩스,KOSPI,2022,CFS,1277106070054.0,85846922824.0,2480488322.0,2279864889843.0,1274667759293.0,1005197130550.0,,,
060980,HL홀딩스,KOSPI,2023,CFS,1285533416647.0,92173966184.0,48746130036.0,2298229319032.0,1287916030163.0,1010313288869.0,,,
060980,HL홀딩스,KOSPI,2024,CFS,1371086204119.0,90442516250.0,19831019390.0,2370763879407.0,1306183795018.0,1064580084389.0,,,
060980,HL홀딩스,KOSPI,2025,CFS,1335036122998.0,88690069899.0,21499473867.0,2331807299804.0,1255967855391.0,1075839444413.0,,,
002710,TCC스틸,KOSPI,2021,CFS,536651129324.0,25597715868.0,28723275024.0,366996614848.0,211767465634.0,155229149214.0,,,
002710,TCC스틸,KOSPI,2022,CFS,684414631381.0,43983210872.0,29566777984.0,507482316790.0,298677336481.0,208804980309.0,,,
002710,TCC스틸,KOSPI,2023,CFS,624418627125.0,11250766391.0,-8293017782.0,559737446490.0,324690124283.0,235047322207.0,,,
002710,TCC스틸,KOSPI,2024,CFS,582074815373.0,12272472364.0,20222969062.0,573950624572.0,314934973362.0,259015651210.0,,,
002710,TCC스틸,KOSPI,2025,CFS,611513908644.0,-10909334249.0,-7600798426.0,574103492112.0,325214311280.0,248889180832.0,,,
002810,삼영무역,KOSPI,2021,CFS,467033282055.0,23951912869.0,44918343830.0,578816472113.0,114637439582.0,464179032531.0,,,
002810,삼영무역,KOSPI,2022,CFS,492512781495.0,19352102542.0,57700063384.0,624208062873.0,112174817744.0,512033245129.0,,,
002810,삼영무역,KOSPI,2023,CFS,476810216001.0,17182275919.0,55062738980.0,675612520563.0,120001032866.0,555611487697.0,,,
002810,삼영무역,KOSPI,2024,CFS,480191108812.0,18360036943.0,62583990331.0,728709407076.0,112276372181.0,616433034895.0,,,
002810,삼영무역,KOSPI,2025,CFS,446867820266.0,12762460946.0,61352454987.0,771043913314.0,104299998627.0,666743914687.0,,,
089590,제주항공,KOSPI,2021,CFS,273079199084.0,-317159495233.0,-272277860116.0,1266756061417.0,1082667273848.0,184088787569.0,,,
089590,제주항공,KOSPI,2022,CFS,702503275808.0,-177502073624.0,-173864411630.0,1663644038577.0,1357023834316.0,306620204261.0,,,
089590,제주항공,KOSPI,2023,CFS,1724008542239.0,169792117648.0,134328659855.0,1980894333656.0,1669691471708.0,311202861948.0,,,
089590,제주항공,KOSPI,2024,CFS,1935791972257.0,79912336894.0,21739706476.0,1998506193261.0,1674433062788.0,324073130473.0,,,
089590,제주항공,KOSPI,2025,CFS,1579940872409.0,-111660044639.0,-116400560741.0,2350990417659.0,2075837540362.0,275152877297.0,,,
025860,남해화학,KOSPI,2021,CFS,1451884407283.0,20481749724.0,21664019600.0,719110524869.0,247508235172.0,471602289697.0,,,
025860,남해화학,KOSPI,2022,CFS,2169565870526.0,62590109179.0,47307535568.0,902896419890.0,380906101431.0,521990318459.0,,,
025860,남해화학,KOSPI,2023,CFS,1588078324797.0,11053225204.0,11926977288.0,833548600274.0,314231857276.0,519316742998.0,,,
025860,남해화학,KOSPI,2024,CFS,1519109111887.0,36263869903.0,21521559735.0,773830396996.0,239076382835.0,534754014161.0,,,
025860,남해화학,KOSPI,2025,CFS,1604420884203.0,43128612586.0,26925742554.0,824579888654.0,271956953994.0,552622934660.0,,,
005610,삼립,KOSPI,2021,CFS,2946653786654.0,66177207700.0,40471829217.0,1222983111086.0,887952393328.0,335030717758.0,,,
005610,삼립,KOSPI,2022,CFS,3314547280509.0,89513471496.0,53236796550.0,1295399585606.0,906290707171.0,389108878435.0,,,
005610,삼립,KOSPI,2023,CFS,3433322296454.0,91734322533.0,50228465295.0,1293732304548.0,874719614690.0,419012689858.0,,,
005610,삼립,KOSPI,2024,CFS,3427920218534.0,94968717963.0,86491702785.0,1240796531981.0,760966764852.0,479829767129.0,,,
005610,삼립,KOSPI,2025,CFS,3370480879745.0,38738589176.0,14035102418.0,1244873302783.0,763318353654.0,481554949129.0,,,
012030,DB,KOSPI,2021,CFS,326914604920.0,23472667404.0,21705064303.0,601998919354.0,164214796554.0,437784122800.0,,,
012030,DB,KOSPI,2022,CFS,401345502158.0,23608623380.0,5713047702.0,414317384772.0,129333891166.0,284983493606.0,,,
012030,DB,KOSPI,2023,CFS,458583862804.0,37022768314.0,20304876781.0,879384841947.0,484173981399.0,395210860548.0,,,
012030,DB,KOSPI,2024,CFS,587435690902.0,29627168728.0,92786487012.0,870058289785.0,475782051448.0,394276238337.0,,,
012030,DB,KOSPI,2025,CFS,643464276938.0,41599355858.0,49444247001.0,989492189762.0,539248967328.0,450243222434.0,,,
010690,화신,KOSPI,2021,CFS,1236592388393.0,24157220350.0,24367674191.0,870753098147.0,582311066759.0,288442031388.0,,,
010690,화신,KOSPI,2022,CFS,1690271415164.0,87362958755.0,74211911444.0,1004620994499.0,647757403677.0,356863590822.0,,,
010690,화신,KOSPI,2023,CFS,1802759833241.0,83728814908.0,77268483097.0,1196813984369.0,751750658983.0,445063325386.0,,,
010690,화신,KOSPI,2024,CFS,1712315816922.0,65310768287.0,53561268072.0,1321669869758.0,804237462385.0,517432407373.0,,,
010690,화신,KOSPI,2025,CFS,1962483716837.0,102447956813.0,66688373511.0,1559099212744.0,987753021236.0,571346191508.0,,,
183190,아세아시멘트,KOSPI,2021,CFS,892569417094.0,128646922022.0,99216930747.0,2037322290483.0,1117733667799.0,919588622684.0,,,
183190,아세아시멘트,KOSPI,2022,CFS,1040145906143.0,117970811813.0,63904277998.0,2040009732425.0,1061327445519.0,978682286906.0,,,
183190,아세아시멘트,KOSPI,2023,CFS,1200454909494.0,146886630781.0,89435440998.0,2120387915763.0,1071264422387.0,1049123493376.0,,,
183190,아세아시멘트,KOSPI,2024,CFS,1110338447000.0,140751172000.0,80073382000.0,2195403207000.0,1088981397000.0,1106421810000.0,,,
183190,아세아시멘트,KOSPI,2025,CFS,1022789744000.0,77134472000.0,16434140000.0,2177954305000.0,1076825917000.0,1101128388000.0,,,
192650,드림텍,KOSPI,2021,CFS,1231623290602.0,96104848257.0,79341007991.0,732979091172.0,344213371123.0,388765720049.0,,,
192650,드림텍,KOSPI,2022,CFS,1368643532370.0,96666082963.0,85027475219.0,825357092772.0,323702374400.0,501654718372.0,,,
192650,드림텍,KOSPI,2023,CFS,1030380773539.0,34045564038.0,26953357544.0,795335352391.0,287299287687.0,508036064704.0,,,
192650,드림텍,KOSPI,2024,CFS,1172680840825.0,23554274189.0,12740382307.0,908140585192.0,392978009734.0,515162575458.0,,,
192650,드림텍,KOSPI,2025,CFS,1230621374284.0,31373220604.0,13246702211.0,863145953162.0,378968077918.0,484177875244.0,,,
105630,한세실업,KOSPI,2021,CFS,1671997051772.0,106694162989.0,67340655868.0,1216241000843.0,751823859857.0,464417140986.0,,,
105630,한세실업,KOSPI,2022,CFS,2204761177310.0,179585878967.0,85635184928.0,1239211177169.0,702124695430.0,537086481739.0,,,
105630,한세실업,KOSPI,2023,CFS,1708756427696.0,168225105469.0,112035180540.0,1237247610671.0,593553250948.0,643694359723.0,,,
105630,한세실업,KOSPI,2024,CFS,1797795746533.0,142197707885.0,58382382679.0,1424527346288.0,714861592217.0,709665754071.0,,,
105630,한세실업,KOSPI,2025,CFS,1941776924955.0,83416342796.0,57255205232.0,1535658846708.0,800934212365.0,734724634343.0,,,
005950,이수화학,KOSPI,2021,CFS,1703337116038.0,82059895812.0,96522425842.0,1168938576112.0,777122951530.0,391815624582.0,,,
005950,이수화학,KOSPI,2022,CFS,2207647670842.0,35990535226.0,26233638344.0,1188076573138.0,782591483389.0,405485089749.0,,,
005950,이수화학,KOSPI,2023,CFS,1995488453425.0,-56017930753.0,-28074913226.0,1093466713681.0,832802122592.0,260664591089.0,,,
005950,이수화학,KOSPI,2024,CFS,1916230887000.0,-51445078000.0,-38208992000.0,957246232000.0,735518289000.0,221727943000.0,,,
005950,이수화학,KOSPI,2025,CFS,1659477477000.0,6884026000.0,-40522797000.0,897707782000.0,676055728000.0,221652054000.0,,,
058430,포스코스틸리온,KOSPI,2021,CFS,1347273538725.0,143278889763.0,98669623199.0,586432923342.0,264010907338.0,322422016004.0,,,
058430,포스코스틸리온,KOSPI,2022,CFS,1202120738755.0,38220208854.0,22929664936.0,554542143288.0,211361071261.0,343181072027.0,,,
058430,포스코스틸리온,KOSPI,2023,CFS,1158539579689.0,30632298770.0,25201798677.0,552186389117.0,192037001542.0,360149387575.0,,,
058430,포스코스틸리온,KOSPI,2024,CFS,1209864896429.0,51923404660.0,35280935188.0,556803723173.0,171503934925.0,385299788248.0,,,
058430,포스코스틸리온,KOSPI,2025,CFS,1125440499863.0,24458675472.0,18160078624.0,507324692962.0,120017658415.0,387307034547.0,,,
001230,동국홀딩스,KOSPI,2021,CFS,7240296531105.0,803015420425.0,558595878971.0,6334110919060.0,3551698513509.0,2782412405551.0,,,
001230,동국홀딩스,KOSPI,2022,CFS,8511126283083.0,743493091943.0,425456163404.0,6451247796882.0,3164636526811.0,3286611270071.0,,,
001230,동국홀딩스,KOSPI,2023,CFS,1841113699327.0,60062636095.0,231577736410.0,2421648337449.0,644335386070.0,1777312951379.0,,,
001230,동국홀딩스,KOSPI,2024,CFS,1999426088314.0,58003101705.0,19652546713.0,2509278276042.0,729676090365.0,1779602185677.0,,,
001230,동국홀딩스,KOSPI,2025,CFS,1985265094613.0,39456572869.0,20721382562.0,2693396462019.0,737647329544.0,1955749132475.0,,,
097520,엠씨넥스,KOSPI,2021,CFS,1009273639991.0,23878951946.0,39505208461.0,525527588292.0,226561392084.0,298966196208.0,,,
097520,엠씨넥스,KOSPI,2022,CFS,1108637950325.0,10702196295.0,22973446783.0,538890010550.0,229823432579.0,309066577971.0,,,
097520,엠씨넥스,KOSPI,2023,CFS,932490110758.0,18224255538.0,27923690827.0,535697470080.0,212084767581.0,323612702499.0,,,
097520,엠씨넥스,KOSPI,2024,CFS,1057058423929.0,44384671816.0,63604930146.0,574103551032.0,201879404879.0,372224146153.0,,,
097520,엠씨넥스,KOSPI,2025,CFS,1279236953303.0,52015262942.0,51554637396.0,556394117660.0,170874943093.0,385519174567.0,,,
029460,케이씨,KOSPI,2021,CFS,553763394521.0,65483256978.0,63756141514.0,964515631018.0,217210673927.0,747304957091.0,,,
029460,케이씨,KOSPI,2022,CFS,857973655257.0,101194811532.0,118814975004.0,1004623911655.0,213860828781.0,790763082874.0,,,
029460,케이씨,KOSPI,2023,CFS,727022218779.0,66380698421.0,61447751633.0,1062311270068.0,197391479176.0,864919790892.0,,,
029460,케이씨,KOSPI,2024,CFS,738488124124.0,27977590175.0,51462269317.0,1046845412327.0,189293618423.0,857551793904.0,,,
029460,케이씨,KOSPI,2025,CFS,797344487484.0,46462702378.0,50439874020.0,1153050483329.0,184334994155.0,968715489174.0,,,
092230,KPX홀딩스,KOSPI,2021,CFS,1238702229927.0,54144022659.0,82325362935.0,1814858039334.0,445438442973.0,1369419596361.0,,,
092230,KPX홀딩스,KOSPI,2022,CFS,1240447444718.0,55528882649.0,37511313045.0,1819893802654.0,448980401917.0,1370913400737.0,,,
092230,KPX홀딩스,KOSPI,2023,CFS,1207010159501.0,65375088832.0,137402456691.0,1928646649981.0,465634459176.0,1463012190805.0,,,
092230,KPX홀딩스,KOSPI,2024,CFS,1223942110308.0,51133047274.0,118779477894.0,2018154285684.0,467827693533.0,1550326592151.0,,,
092230,KPX홀딩스,KOSPI,2025,CFS,1163725582000.0,42963988071.0,116716502340.0,2176813167529.0,534897962388.0,1641915205141.0,,,
034830,한국토지신탁,KOSPI,2023,CFS,270086082704.0,31235368989.0,-7659608662.0,1886596466085.0,879258531337.0,1007337934748.0,,,
034830,한국토지신탁,KOSPI,2024,CFS,236337804592.0,33943466106.0,-18860386903.0,1832131544809.0,873901304679.0,958230240130.0,,,
034830,한국토지신탁,KOSPI,2025,CFS,184359776341.0,-20879502584.0,19428046138.0,1990907621833.0,952913650781.0,1037993971052.0,,,
009160,SIMPAC,KOSPI,2021,CFS,613012779571.0,106401536463.0,90832862627.0,903229593071.0,356567304436.0,546662288635.0,,,
009160,SIMPAC,KOSPI,2022,CFS,672228713099.0,118946231131.0,76137343950.0,965098438859.0,365415682268.0,599682756591.0,,,
009160,SIMPAC,KOSPI,2023,CFS,609449638180.0,17502288607.0,-6463853637.0,1057913469539.0,475335057777.0,582578411762.0,,,
009160,SIMPAC,KOSPI,2024,CFS,785061758000.0,24452879000.0,27454726000.0,1079604688000.0,474348566000.0,605256122000.0,,,
009160,SIMPAC,KOSPI,2025,CFS,1179040874617.0,45956315730.0,22353244341.0,1333843317612.0,663504758040.0,670338559572.0,,,
009290,광동제약,KOSPI,2021,CFS,1338181554321.0,44935683503.0,25540744737.0,883845298043.0,356600480140.0,527244817903.0,,,
009290,광동제약,KOSPI,2022,CFS,1431545255139.0,38244441686.0,26700699296.0,932023758862.0,384977525142.0,547046233720.0,,,
009290,광동제약,KOSPI,2023,CFS,1514454148123.0,42069819369.0,39371762692.0,1078065491869.0,490018414361.0,588047077508.0,,,
009290,광동제약,KOSPI,2024,CFS,1640718849226.0,30097355344.0,41844893500.0,1170275148654.0,552007659862.0,618267488792.0,,,
009290,광동제약,KOSPI,2025,CFS,1659512457700.0,31045848005.0,21328798564.0,1320329495616.0,608533108468.0,711796387148.0,,,
011760,현대코퍼레이션,KOSPI,2021,CFS,3782497523034.0,35069901698.0,38005996297.0,1707383175608.0,1344552871653.0,362830303955.0,,,
011760,현대코퍼레이션,KOSPI,2022,CFS,6126968751169.0,66827508014.0,78686325705.0,1831301801553.0,1394707519478.0,436594282075.0,,,
011760,현대코퍼레이션,KOSPI,2023,CFS,6580447881815.0,99330569136.0,83387483943.0,2059712572964.0,1479068054337.0,580644518627.0,,,
